fishbase_id,Order,Family,Species,Occurrence,FishBase name,Name,Link,image_counts,image_page_link
223,Carangiformes,Istiophoridae,Kajikia audax,native,Striped marlin,A'u,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=223,20,https://www.fishbase.se/photos/thumbnailssummary.php?ID=223
65579,Scombriformes,Chiasmodontidae,Kali kerberti,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=65579,2,https://www.fishbase.se/photos/thumbnailssummary.php?ID=65579
107,Scombriformes,Scombridae,Katsuwonus pelamis,native,Skipjack tuna,Aku,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=107,82,https://www.fishbase.se/photos/thumbnailssummary.php?ID=107
25703,Anguilliformes,Chlopsidae,Kaupichthys diodontus,native,Common false moray,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=25703,2,https://www.fishbase.se/photos/thumbnailssummary.php?ID=25703
2606,Anguilliformes,Chlopsidae,Kaupichthys hyoproroides,native,False moray,Double-toothed xenocongrid eel,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=2606,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=2606
55266,Gobiiformes,Gobiidae,Kelloggella oligolepis,endemic,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=55266,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=55266
24254,Tetraodontiformes,Aracanidae,Kentrocapros aculeatus,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=24254,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=24254
22497,Gobiiformes,Gobiidae,Kraemeria bryani,native,Bryan's sand dart,Bryan's sand dart,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=22497,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=22497
5157,Centrarchiformes,Kuhliidae,Kuhlia sandvicensis,native,Hawaiian flagtail,Ahole,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=5157,7,https://www.fishbase.se/photos/thumbnailssummary.php?ID=5157
60748,Centrarchiformes,Kuhliidae,Kuhlia xenura,endemic,,Hawaiian flagtail,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=60748,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=60748
16823,Gadiformes,Macrouridae,Kumba hebetata,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=16823,2,https://www.fishbase.se/photos/thumbnailssummary.php?ID=16823
27120,Gadiformes,Macrouridae,Kuronezumia bubonis,native,Bulbous rattail,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=27120,2,https://www.fishbase.se/photos/thumbnailssummary.php?ID=27120
5804,Centrarchiformes,Kyphosidae,Kyphosus bigibbus,native,Brown chub,Nenue,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=5804,36,https://www.fishbase.se/photos/thumbnailssummary.php?ID=5804
5805,Centrarchiformes,Kyphosidae,Kyphosus cinerascens,native,Blue sea chub,Nenue,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=5805,60,https://www.fishbase.se/photos/thumbnailssummary.php?ID=5805
62423,Centrarchiformes,Kyphosidae,Kyphosus hawaiiensis,native,Hawaiian chub,Nenue,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=62423,8,https://www.fishbase.se/photos/thumbnailssummary.php?ID=62423
3598,Centrarchiformes,Kyphosidae,Kyphosus ocyurus,native,Bluestriped chub,Rainbow chub,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=3598,19,https://www.fishbase.se/photos/thumbnailssummary.php?ID=3598
66546,Centrarchiformes,Kyphosidae,Kyphosus sandwicensis,native,Pacific chub,nenue,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=66546,2,https://www.fishbase.se/photos/thumbnailssummary.php?ID=66546
5806,Centrarchiformes,Kyphosidae,Kyphosus vaigiensis,native,Brassy chub,Nenue,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=5806,68,https://www.fishbase.se/photos/thumbnailssummary.php?ID=5806
9106,Anguilliformes,Nemichthyidae,Labichthys carinatus,native,Shortgut fintail snipe eel,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=9106,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=9106
7765,Eupercaria/misc,Labridae,Labroides phthirophagus,native,Hawaiian cleaner wrasse,Cleaner wrasse,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7765,9,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7765
12671,Kurtiformes,Apogonidae,Lachneratus phasmaticus,native,Phantom cardinalfish,Phantom cardinalfish,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=12671,6,https://www.fishbase.se/photos/thumbnailssummary.php?ID=12671
6554,Tetraodontiformes,Ostraciidae,Lactoria diaphana,native,Roundbelly cowfish,Cow,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=6554,15,https://www.fishbase.se/photos/thumbnailssummary.php?ID=6554
7837,Tetraodontiformes,Ostraciidae,Lactoria fornasini,native,Thornback cowfish,Makukana,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7837,57,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7837
54565,Gadiformes,Moridae,Laemonema rhodochir,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=54565,6,https://www.fishbase.se/photos/thumbnailssummary.php?ID=54565
46281,Gadiformes,Moridae,Laemonema robustum,native,Robust mora,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=46281,2,https://www.fishbase.se/photos/thumbnailssummary.php?ID=46281
4292,Tetraodontiformes,Tetraodontidae,Lagocephalus lagocephalus,native,Oceanic puffer,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=4292,42,https://www.fishbase.se/photos/thumbnailssummary.php?ID=4292
7410,Myctophiformes,Myctophidae,Lampadena anomala,native,Anomalous lanternfish,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7410,2,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7410
7411,Myctophiformes,Myctophidae,Lampadena luminosa,native,Luminous lanternfish,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7411,8,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7411
7412,Myctophiformes,Myctophidae,Lampadena urophaos,native,Sunbeam lampfish,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7412,6,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7412
60924,Myctophiformes,Myctophidae,Lampanyctus bristori,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=60924,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=60924
60927,Myctophiformes,Myctophidae,Lampanyctus hawaiiensis,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=60927,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=60927
23003,Myctophiformes,Myctophidae,Lampanyctus jordani,native,Brokenline lanternfish,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=23003,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=23003
10269,Myctophiformes,Myctophidae,Lampanyctus lineatus,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=10269,5,https://www.fishbase.se/photos/thumbnailssummary.php?ID=10269
47147,Myctophiformes,Myctophidae,Lampanyctus macropterus,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=47147,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=47147
7441,Myctophiformes,Myctophidae,Lampanyctus niger,native,Black lantern fish,Black lantern fish,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7441,2,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7441
7413,Myctophiformes,Myctophidae,Lampanyctus nobilis,native,Noble lampfish,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7413,6,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7413
7414,Myctophiformes,Myctophidae,Lampanyctus steinbecki,native,Longfin lampfish,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7414,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7414
7415,Myctophiformes,Myctophidae,Lampanyctus tenuiformis,native,Slender lanternfish,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7415,6,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7415
1072,Lampriformes,Lampridae,Lampris guttatus,native,Opah,Ocean moonfish,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=1072,72,https://www.fishbase.se/photos/thumbnailssummary.php?ID=1072
8945,Ophidiiformes,Ophidiidae,Lamprogrammus brunswigi,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=8945,5,https://www.fishbase.se/photos/thumbnailssummary.php?ID=8945
50780,Lophiiformes,Thaumatichthyidae,Lasiognathus beebei,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=50780,2,https://www.fishbase.se/photos/thumbnailssummary.php?ID=50780
50784,Lophiiformes,Thaumatichthyidae,Lasiognathus saccostoma,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=50784,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=50784
50781,Lophiiformes,Thaumatichthyidae,Lasiognathus waltoni,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=50781,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=50781
7473,Anguilliformes,Ophichthidae,Leiuranus semicinctus,native,Saddled snake-eel,Half-banded snake eel,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7473,16,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7473
6343,Gobiiformes,Gobiidae,Lentipes concolor,endemic,Oopu Alamoo,Alamo'o,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=6343,6,https://www.fishbase.se/photos/thumbnailssummary.php?ID=6343
58284,Perciformes/Uranoscopoidei,Ammodytidae,Lepidammodytes macrophthalmus,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=58284,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=58284
23146,Gadiformes,Moridae,Lepidion inosimae,native,Morid cod,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=23146,2,https://www.fishbase.se/photos/thumbnailssummary.php?ID=23146
1042,Scombriformes,Gempylidae,Lepidocybium flavobrunneum,native,Escolar,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=1042,30,https://www.fishbase.se/photos/thumbnailssummary.php?ID=1042
8661,Scombriformes,Trichiuridae,Lepidopus calcar,native,Hawaiian ridge scabbardfish,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=8661,5,https://www.fishbase.se/photos/thumbnailssummary.php?ID=8661
3371,Centrarchiformes,Centrarchidae,Lepomis cyanellus,introduced,Green sunfish,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=3371,22,https://www.fishbase.se/photos/thumbnailssummary.php?ID=3371
3375,Centrarchiformes,Centrarchidae,Lepomis macrochirus,introduced,Bluegill,Bluegill sunfish,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=3375,60,https://www.fishbase.se/photos/thumbnailssummary.php?ID=3375
5352,Characiformes,Anostomidae,Leporinus fasciatus,introduced,Banded leporinus,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=5352,34,https://www.fishbase.se/photos/thumbnailssummary.php?ID=5352
54587,Lophiiformes,Oneirodidae,Leptacanthichthys gracilispinis,native,Plainchin dreamarm,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=54587,2,https://www.fishbase.se/photos/thumbnailssummary.php?ID=54587
54145,Ophidiiformes,Ophidiidae,Leptobrotula breviventralis,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=54145,2,https://www.fishbase.se/photos/thumbnailssummary.php?ID=54145
7396,Stomiiformes,Stomiidae,Leptostomias macronema,native,Long-threaded dragon fish,Long-threaded dragon fish,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7396,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7396
23034,Aulopiformes,Lestidiidae,Lestidiops indopacificus,native,Indo-Pacific barracudina,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=23034,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=23034
7401,Aulopiformes,Lestidiidae,Lestidiops mirabilis,native,Strange pike smelt,Strange pike smelt,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7401,2,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7401
7402,Aulopiformes,Lestidiidae,Lestidium nudum,native,Deep water pike smelt,Deep water pike smelt,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7402,2,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7402
10169,Aulopiformes,Lestidiidae,Lestrolepis intermedia,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=10169,8,https://www.fishbase.se/photos/thumbnailssummary.php?ID=10169
4665,Cyprinodontiformes,Poeciliidae,Limia vittata,introduced,Cuban limia,Cuban topminnow,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=4665,10,https://www.fishbase.se/photos/thumbnailssummary.php?ID=4665
16931,Acropomatiformes,Creediidae,Limnichthys nitidus,native,Sand submarine,Donaldson's sandburrower,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=16931,10,https://www.fishbase.se/photos/thumbnailssummary.php?ID=16931
24789,Lophiiformes,Linophrynidae,Linophryne densiramus,native,Thickbranch angler,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=24789,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=24789
60830,Lophiiformes,Linophrynidae,Linophryne escaramosa,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=60830,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=60830
24791,Lophiiformes,Linophrynidae,Linophryne indica,native,Headlight angler,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=24791,5,https://www.fishbase.se/photos/thumbnailssummary.php?ID=24791
17024,Lophiiformes,Linophrynidae,Linophryne pennibarbata,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=17024,2,https://www.fishbase.se/photos/thumbnailssummary.php?ID=17024
12854,Perciformes/Serranoidei,Serranidae,Liopropoma aurora,native,Yellowmargin basslet,Sunset bass,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=12854,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=12854
8431,Perciformes/Serranoidei,Serranidae,Liopropoma collettei,native,Collette's basslet,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=8431,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=8431
12848,Perciformes/Serranoidei,Serranidae,Liopropoma maculatum,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=12848,7,https://www.fishbase.se/photos/thumbnailssummary.php?ID=12848
1795,Myctophiformes,Myctophidae,Lobianchia gemellarii,native,Cocco's lantern fish,Cocco's lantern fish,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=1795,6,https://www.fishbase.se/photos/thumbnailssummary.php?ID=1795
1077,Acanthuriformes,Lobotidae,Lobotes surinamensis,native,Tripletail,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=1077,168,https://www.fishbase.se/photos/thumbnailssummary.php?ID=1077
56868,Lophiiformes,Lophiidae,Lophiodes bruchius,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=56868,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=56868
23245,Lophiiformes,Lophiidae,Lophiodes miacanthus,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=23245,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=23245
16923,Lophiiformes,Oneirodidae,Lophodolos indicus,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=16923,2,https://www.fishbase.se/photos/thumbnailssummary.php?ID=16923
23358,Lampriformes,Lophotidae,Lophotus capellei,native,Unicornfish,North Pacific crestfish,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=23358,21,https://www.fishbase.se/photos/thumbnailssummary.php?ID=23358
7427,Myctophiformes,Myctophidae,Loweina rara,native,Laura's lantern fish,Laura's lantern fish,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7427,6,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7427
59763,Myctophiformes,Myctophidae,Loweina terminata,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=59763,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=59763
12502,Ophidiiformes,Ophidiidae,Luciobrotula bartschi,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=12502,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=12502
54157,Ophidiiformes,Ophidiidae,Luciobrotula lineata,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=54157,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=54157
262,Eupercaria/misc,Lutjanidae,Lutjanus fulvus,introduced,Blacktail snapper,To'au,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=262,56,https://www.fishbase.se/photos/thumbnailssummary.php?ID=262
265,Eupercaria/misc,Lutjanidae,Lutjanus gibbus,introduced,Humpback red snapper,Paddletail,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=265,61,https://www.fishbase.se/photos/thumbnailssummary.php?ID=265
156,Eupercaria/misc,Lutjanidae,Lutjanus kasmira,introduced,Common bluestripe snapper,Ta'ape,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=156,43,https://www.fishbase.se/photos/thumbnailssummary.php?ID=156
1725,Acanthuriformes,Luvaridae,Luvarus imperialis,native,Luvar,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=1725,55,https://www.fishbase.se/photos/thumbnailssummary.php?ID=1725
12598,Perciformes/Serranoidei,Serranidae,Luzonichthys earlei,native,Earle's splitfin,Earle's splitfin,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=12598,6,https://www.fishbase.se/photos/thumbnailssummary.php?ID=12598
7767,Eupercaria/misc,Labridae,Macropharyngodon geoffroy,native,Geoffroy's wrasse,Hinalea 'aki-lolo,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7767,10,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7767
4984,Eupercaria/misc,Labridae,Macropharyngodon meleagris,native,Blackspotted wrasse,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=4984,39,https://www.fishbase.se/photos/thumbnailssummary.php?ID=4984
3277,Syngnathiformes,Centriscidae,Macroramphosus gracilis,native,Slender snipefish,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=3277,6,https://www.fishbase.se/photos/thumbnailssummary.php?ID=3277
333,Syngnathiformes,Centriscidae,Macroramphosus scolopax,native,Longspine snipefish,Deepbody snipefish,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=333,42,https://www.fishbase.se/photos/thumbnailssummary.php?ID=333
2727,Aulopiformes,Paralepididae,Magnisudis atlantica,native,Duckbill barracudina,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=2727,9,https://www.fishbase.se/photos/thumbnailssummary.php?ID=2727
218,Carangiformes,Istiophoridae,Makaira mazara,native,Indo-Pacific blue marlin,A'u,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=218,25,https://www.fishbase.se/photos/thumbnailssummary.php?ID=218
5795,Eupercaria/misc,Malacanthidae,Malacanthus brevirostris,native,Quakerfish,Makaa,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=5795,29,https://www.fishbase.se/photos/thumbnailssummary.php?ID=5795
5796,Eupercaria/misc,Malacanthidae,Malacanthus latovittatus,native,Blue blanquillo,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=5796,38,https://www.fishbase.se/photos/thumbnailssummary.php?ID=5796
58861,Gadiformes,Macrouridae,Malacocephalus boretzi,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=58861,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=58861
58863,Gadiformes,Macrouridae,Malacocephalus hawaiiensis,native,Hawaiian softhead grenadier,Hawaiian softhead grenadier,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=58863,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=58863
10157,Stomiiformes,Stomiidae,Malacosteus niger,native,Stoplight loosejaw,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=10157,18,https://www.fishbase.se/photos/thumbnailssummary.php?ID=10157
23250,Lophiiformes,Ogcocephalidae,Malthopsis jordani,endemic,Jordan's triangular batfish,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=23250,2,https://www.fishbase.se/photos/thumbnailssummary.php?ID=23250
23166,Lophiiformes,Ogcocephalidae,Malthopsis mitrigera,native,Two-spine triangular batfish,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=23166,5,https://www.fishbase.se/photos/thumbnailssummary.php?ID=23166
11674,Stomiiformes,Gonostomatidae,Margrethia obtusirostra,native,Bighead portholefish,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=11674,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=11674
10207,Tetraodontiformes,Molidae,Masturus lanceolatus,native,Sharptail mola,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=10207,30,https://www.fishbase.se/photos/thumbnailssummary.php?ID=10207
8499,Gadiformes,Macrouridae,Mataeocephalus acipenserinus,native,Sturgeon grenadier,Sturgeon grenadier,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=8499,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=8499
11434,Alepocephaliformes,Platytroctidae,Maulisia argipalla,native,Palegold searsid,Palegold searsid,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=11434,2,https://www.fishbase.se/photos/thumbnailssummary.php?ID=11434
51610,Stomiiformes,Sternoptychidae,Maurolicus imperatorius,native,Emperor seamount lightfish,Emperor seamount lightfish,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=51610,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=51610
60992,Stomiiformes,Sternoptychidae,Maurolicus japonicus,native,North Pacific lightfish,North Pacific lightfish,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=60992,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=60992
754,Stomiiformes,Sternoptychidae,Maurolicus muelleri,native,Silvery lightfish,Mueller's bristle-mouth fish,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=754,30,https://www.fishbase.se/photos/thumbnailssummary.php?ID=754
23276,Anguilliformes,Synaphobranchidae,Meadia abyssalis,native,Abyssal cutthroat eel,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=23276,2,https://www.fishbase.se/photos/thumbnailssummary.php?ID=23276
5909,Lamniformes,Megachasmidae,Megachasma pelagios,native,Megamouth shark,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=5909,25,https://www.fishbase.se/photos/thumbnailssummary.php?ID=5909
16854,Beryciformes,Melamphaidae,Melamphaes danae,native,Bigscale,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=16854,2,https://www.fishbase.se/photos/thumbnailssummary.php?ID=16854
55110,Beryciformes,Melamphaidae,Melamphaes indicus,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=55110,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=55110
54128,Beryciformes,Melamphaidae,Melamphaes janae,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=54128,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=54128
16586,Beryciformes,Melamphaidae,Melamphaes lugubris,native,Highsnout melamphid,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=16586,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=16586
17178,Beryciformes,Melamphaidae,Melamphaes polylepis,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=17178,2,https://www.fishbase.se/photos/thumbnailssummary.php?ID=17178
16855,Beryciformes,Melamphaidae,Melamphaes simus,native,Ridgehead,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=16855,2,https://www.fishbase.se/photos/thumbnailssummary.php?ID=16855
2292,Lophiiformes,Melanocetidae,Melanocetus johnsonii,native,Humpback anglerfish,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=2292,32,https://www.fishbase.se/photos/thumbnailssummary.php?ID=2292
16882,Lophiiformes,Melanocetidae,Melanocetus murrayi,native,Murray's abyssal anglerfish,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=16882,2,https://www.fishbase.se/photos/thumbnailssummary.php?ID=16882
46,Argentiniformes,Bathylagidae,Melanolagus bericoides,native,Bigscale deepsea smelt,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=46,13,https://www.fishbase.se/photos/thumbnailssummary.php?ID=46
5118,Gadiformes,Melanonidae,Melanonus zugmayeri,native,Arrowtail,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=5118,14,https://www.fishbase.se/photos/thumbnailssummary.php?ID=5118
11778,Stomiiformes,Stomiidae,Melanostomias melanops,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=11778,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=11778
7395,Stomiiformes,Stomiidae,Melanostomias valdiviae,native,Valdivia black dragon fish,Valdivia black dragon fish,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7395,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7395
966,Tetraodontiformes,Balistidae,Melichthys niger,native,Black triggerfish,Ele ele,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=966,32,https://www.fishbase.se/photos/thumbnailssummary.php?ID=966
5838,Tetraodontiformes,Balistidae,Melichthys vidua,native,Pinktail triggerfish,Humuhumu-hi'u-kole,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=5838,48,https://www.fishbase.se/photos/thumbnailssummary.php?ID=5838
59306,Alepocephaliformes,Platytroctidae,Mentodus eubranchus,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=59306,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=59306
